unboxer_id,vendor_id,target_bobcat
6820,45351,0
4699,39791,0
1318,3722,0
3145,15852,0
5042,5833,0
3054,13704,0
5845,54964,0
1638,28007,0
4061,16375,0
3527,59010,0
8316,45501,0
8990,68535,0
187,61433,0
5181,50175,0
4231,68554,0
4698,45298,0
4823,16203,0
2036,25739,0
5832,49,0
7683,47428,0
7297,4871,0
8243,44412,0
1048,31361,0
5550,72608,0
85,33397,0
8190,29248,0
1888,32088,0
6847,2225,0
912,8363,0
2618,11215,0
2932,2484,0
1597,14502,0
7947,24510,0
351,27831,0
5742,43571,0
1913,22777,0
7399,57119,0
1589,10832,0
8259,48158,0
4732,33899,0
6934,69190,0
5895,20658,1
8551,8083,0
7643,32383,0
4745,24941,0
7833,42395,0
6933,10709,0
4161,16639,0
1564,48456,0
1163,58173,0
4526,30171,0
6003,65463,0
1261,36580,0
8141,25060,0
5239,31430,0
5508,29371,0
3237,63832,0
6472,41701,0
7239,65123,0
3040,52672,1
1032,60236,0
8682,24583,0
2616,63292,0
2773,7565,0
6716,70686,1
5880,18245,0
6559,5231,0
5483,65859,0
6602,40250,0
8023,20551,0
6474,11551,0
2541,45509,0
6003,66218,0
3064,31834,0
5564,15197,1
3750,25525,0
2467,35841,0
1347,36291,0
2088,34815,0
983,26168,0
3631,30280,0
3064,38290,0
4006,43877,0
2964,26418,0
3936,6490,0
7934,59349,0
1766,50133,0
2028,38592,0
6288,19373,0
36,38621,1
971,60984,1
5840,32813,0
7817,66053,0
8051,21536,0
5772,17662,0
1775,14539,0
4092,8182,0
639,35461,0
5843,21282,0
4716,45124,0
6343,31277,0
5786,57474,0
1455,2963,0
6432,61124,0
6432,67294,0
7336,30067,1
7936,46227,0
7797,19993,0
912,1499,0
7826,20881,0
3284,70238,0
3745,43620,0
1369,13022,0
2354,3997,0
3973,67348,0
3424,12327,0
9421,66116,0
1963,48462,0
3375,46740,0
2531,8990,0
2886,20427,0
8015,66821,0
1589,52039,0
1269,68826,0
4507,16388,0
5531,47230,0
7524,26202,0
3617,4207,0
1651,30709,1
4192,48299,0
4097,39193,0
635,55347,0
5915,68171,0
5961,14721,0
4686,38752,0
461,37017,0
5076,18456,0
842,37376,0
4501,51375,0
1399,48756,0
7803,36827,0
7683,1463,0
1142,17425,0
6806,28352,0
5328,54220,0
7990,29261,1
2117,8723,0
7280,48449,1
5475,68462,0
5346,40432,0
1103,987,0
6844,22182,0
5722,18871,0
4846,66802,0
102,22888,0
5983,37982,0
7927,41662,0
6907,26501,0
8348,2228,0
4625,14766,0
6386,2074,1
5314,62750,0
3208,6289,0
8243,17182,0
3650,42805,0
3584,28898,0
4609,21611,0
8734,8742,0
3492,36458,0
6221,11531,1
2371,59219,0
7675,61415,0
7838,54545,0
2126,65138,0
7749,52856,0
5862,35570,0
5414,58618,0
5123,70273,0
4537,20637,0
5237,26440,0
7400,44842,0
6771,33402,0
35,64673,0
2736,32164,0
3488,46103,0
1453,20583,0
6097,70113,0
1898,42971,0
8637,769,0
5247,36162,0
163,47358,0
3644,50163,1
668,17919,0
8023,31991,0
6587,17180,1
3782,4329,0
3613,39858,0
8115,2296,0
1369,47347,0
3333,8129,0
4890,60732,0
820,63023,0
7698,40302,0
8164,27365,0
790,58970,0
471,16173,0
7524,3333,0
8899,47903,0
8134,53620,0
2849,50837,0
8243,15707,0
2595,28352,0
3137,12068,0
5742,22162,0
8942,25977,0
7437,46266,0
4269,74257,0
2472,28898,0
5712,62267,0
37,69,0
4396,42600,0
408,60732,0
4076,47192,0
2598,62676,0
6935,19119,0
3732,60836,0
4092,1055,1
6,63138,0
8909,53246,0
1858,3551,0
119,28407,0
357,35139,1
2260,35953,0
3697,55871,1
3848,11773,0
4580,27847,0
5784,3880,0
1984,6415,0
1638,36679,0
893,65859,0
6769,59325,0
3782,35151,0
7990,49346,0
8909,9644,0
8002,35594,0
1365,52711,0
8968,4577,0
7822,51968,0
2028,45634,0
4735,63622,1
1739,26177,0
307,40840,0
5678,39346,1
4456,24976,0
4503,27817,0
410,62339,0
2714,69498,1
8707,60682,0
5610,4888,0
7971,33700,0
9263,43666,0
3339,7917,0
4511,24654,0
6389,28252,0
5018,16449,0
6018,22405,0
6362,18409,1
6441,67540,0
711,70621,0
4975,24438,0
522,74857,0
4745,41481,0
48,15521,1
2260,37178,0
833,53002,0
8021,39153,0
3897,42071,0
3220,66325,0
1063,27138,0
3085,64575,1
618,42546,0
2028,2243,0
2887,13863,0
2253,51805,0
6474,49010,0
3081,61203,0
7716,47528,0
3333,40811,1
5686,21,0
1613,50590,0
3137,40131,0
7879,66747,0
5944,6324,0
1526,3353,0
905,29964,0
7331,62846,0
4025,37267,0
3983,29070,0
7673,32480,0
8428,24645,0
4517,57207,0
7805,36517,0
5190,26375,0
4258,53307,0
138,34615,0
3121,6714,0
1668,45318,0
3936,766,1
4214,5216,0
7442,64467,0
4517,39066,0
5780,59,0
1933,25092,0
8441,40491,0
283,16600,0
8342,63284,0
1629,5854,0
6236,54104,0
7365,67818,0
8300,63813,0
165,20866,0
947,69172,0
5650,1998,0
3562,40770,0
2665,68811,0
4092,30555,0
883,64980,0
4607,23021,0
5585,8868,0
7569,13927,0
7967,20841,0
5862,48075,0
8106,33377,0
4650,1909,0
5286,34287,0
4580,23739,0
6034,28683,0
5854,37020,0
3861,26083,0
6084,51925,0
2320,48576,0
1415,57715,0
5739,34374,0
4399,39552,0
7199,44256,1
4642,45977,0
3372,4933,0
187,29334,0
207,67291,0
5604,59790,0
3872,62001,0
7710,32315,0
2909,69963,0
4607,10353,0
6801,925,0
4810,4492,0
7864,30597,0
8348,70066,0
1947,9124,0
2061,6183,0
2388,4999,0
4517,62154,1
3931,29643,0
2787,41081,0
3727,28677,0
6732,19299,0
7676,19136,0
2909,67506,0
7174,13487,0
6707,40872,0
618,29414,0
7676,58425,0
4732,20428,0
727,41780,0
6540,57094,0
8906,71001,0
3968,19088,0
4625,63996,0
2603,27365,0
5163,3571,0
4580,27599,0
7190,43483,0
5038,41236,0
4217,65927,0
2183,27804,1
2678,18984,0
4732,36098,0
4164,29091,0
2850,4868,0
8105,772,0
979,69316,0
3040,12738,0
3177,28711,0
7958,9440,0
2028,19264,0
596,70894,0
5978,25057,0
7193,15672,0
3849,33815,0
2682,57515,0
8919,51709,0
6638,25180,1
2036,54740,0
8402,7970,0
756,44153,0
4271,45012,0
101,68171,0
6449,18171,0
3511,32922,0
4063,6916,0
2472,28421,0
8106,27080,0
1669,41674,0
936,20044,0
5604,43596,0
8064,4750,0
6703,28890,0
8940,66105,0
3037,33031,0
1373,9322,0
6397,60662,1
2207,32281,0
6587,50429,1
3992,34213,0
5799,40210,0
2653,31668,0
1156,40009,0
618,42071,0
8798,3574,0
796,21179,0
3284,18552,0
283,41813,0
4356,53017,0
3458,36168,0
8148,49722,0
2293,67738,0
6297,29735,0
3679,43187,0
4805,53223,0
7197,54311,0
7057,68532,0
6204,29757,0
6638,55953,0
3449,996,1
4836,28507,1
6769,59667,0
8426,67637,1
1947,68912,0
1591,9977,0
4377,24636,0
2483,20621,0
8722,51021,0
4549,51955,0
2922,34759,0
4642,11789,0
2458,56825,0
5116,39652,0
7400,49437,0
5130,50083,0
5149,30700,0
5402,54304,0
635,28253,1
2968,26414,0
2117,35508,0
8983,27828,0
8546,11839,0
4526,45267,0
5185,68387,1
2922,69930,0
1490,33825,0
7172,65620,0
6675,55656,0
7218,41388,0
8402,65240,0
3650,12310,0
7805,68225,0
522,54144,0
7770,40636,0
5905,12820,0
7962,2322,0
3383,26134,0
6080,36384,0
1485,30425,0
8701,48705,1
2401,34476,0
2877,13637,1
2261,54495,0
4823,70039,0
411,35371,0
528,34331,0
3295,52304,0
4732,27712,0
8137,51474,0
7823,15337,0
5697,51261,1
744,43138,0
8825,15868,0
6738,41207,0
14,37267,0
2474,40929,0
1220,27932,0
6114,53339,0
6100,58312,0
2320,19706,0
8231,56969,0
2550,37135,0
6182,25745,0
6817,41518,0
4873,16882,0
7674,36884,0
8441,42243,0
1341,837,0
2874,66968,0
1163,73381,0
2063,20487,0
6198,70692,0
8783,54546,0
4537,70443,0
3789,31460,0
4742,33287,0
6919,57633,0
1134,35005,0
572,8911,1
2712,58115,0
6979,30084,0
7131,27146,0
5679,31959,1
6928,48527,0
4612,49067,0
8727,37877,1
8141,31406,0
4701,70227,0
5963,67417,0
6430,27336,0
3845,44601,0
8306,67936,0
6600,30020,1
8860,53606,0
8999,66376,0
2458,19871,0
7868,54081,1
5862,14814,0
2516,38996,0
6695,33509,1
3305,74737,0
3862,36195,0
4330,41873,0
5626,36188,0
8300,21057,0
1084,15492,0
8863,7337,0
8461,26519,0
1037,68627,0
8741,21119,0
3565,29397,0
7628,11657,0
6951,41388,1
2371,21085,0
4379,48158,1
3992,54384,0
8260,19780,0
673,3699,0
630,40949,0
7388,73362,0
5594,563,0
2459,17141,0
4688,49527,0
5642,43977,0
7758,71199,1
2917,9842,0
618,42546,0
1938,29950,0
2189,12521,0
8032,16407,0
2289,56841,0
2458,58207,0
6295,49759,0
2547,5619,0
3019,65223,0
402,61505,0
8243,50089,0
5048,37661,0
2392,49254,0
7569,70538,0
2061,62726,0
4875,38996,0
5076,54439,0
8316,13250,0
1447,28664,1
3741,71267,0
5738,31815,1
5092,28381,0
2483,11420,0
7823,35483,0
1369,1624,0
7190,12907,0
1016,28255,0
524,67349,1
8243,17358,0
2952,21030,0
7523,66905,0
1597,42297,0
4525,54304,0
4742,70716,0
3046,57446,0
2344,64170,0
3512,41430,0
3923,33211,0
8632,5697,0
307,23953,0
6143,9428,0
1515,66433,0
6325,53006,0
6825,54513,0
4902,19305,0
6953,55396,0
1949,33171,0
2003,8733,0
2773,52325,0
4586,3080,0
2631,65453,0
4550,54976,0
7679,70676,1
4848,26285,0
5502,6476,0
6457,17055,0
6469,9948,0
2516,53937,0
2609,55415,0
8348,34070,0
8234,52939,0
1522,41490,0
5402,47668,0
8423,21708,0
8656,8180,0
8440,16948,0
5947,10973,0
357,4745,0
5843,20792,0
2465,3173,0
4255,28655,0
6561,50837,0
7562,12897,0
5664,60682,0
6990,65492,0
2175,42982,0
531,44103,0
5697,53983,0
3383,50869,0
2459,33815,0
8075,1354,0
4585,1781,0
202,54538,0
7191,40332,0
840,11875,0
8231,52251,0
5378,66141,0
3936,28320,0
4087,24708,0
1761,32813,0
3280,71138,0
2126,38911,0
7725,28062,0
5482,58121,0
5442,32383,0
7805,16858,0
762,39404,0
5358,65442,0
7699,20327,0
5629,32838,0
7489,69011,0
4747,10783,0
7007,16876,0
912,1031,0
3084,38033,0
7616,24322,0
8015,56099,0
2309,26830,0
4997,55657,0
7239,2503,0
7595,29150,0
5563,5123,0
3330,66935,0
7629,35247,0
267,35852,0
124,15772,0
4625,7448,0
1220,40444,0
102,45890,0
2175,44972,0
7658,9230,0
5225,8793,0
4115,65152,0
8440,25967,1
3305,14070,0
2623,49733,0
6701,23136,0
6335,1867,1
5038,28440,0
3889,61118,0
6503,39997,0
1719,61800,1
2126,8745,0
5604,35046,1
2030,63763,0
7524,48031,0
7190,10128,0
6713,18515,1
4990,49661,0
7497,30280,0
2175,3451,0
6937,61483,0
1303,50283,0
3083,59483,0
1672,127,0
4269,56095,0
4218,44137,0
4549,64013,0
7365,19299,0
3494,41440,0
4622,1229,0
7113,13085,0
3647,9207,0
9013,32498,0
6677,25962,0
7569,60732,0
7408,38433,1
6298,14664,0
3808,13344,0
6211,6532,0
6887,44608,0
5038,45118,0
622,41899,0
2458,71496,0
8231,46542,0
8094,32889,0
8940,3447,0
5629,61609,0
7788,2392,0
3992,13943,0
2616,37604,0
4216,8826,0
712,20245,0
7362,36827,0
1242,22315,0
3893,45746,0
2320,28449,0
2486,67842,0
1896,2281,0
3512,14739,0
2121,53099,0
1801,4220,0
4081,54589,0
119,42516,0
1493,14065,0
7731,54055,0
8781,32900,0
5834,29039,0
5549,28284,0
7560,66772,0
1968,66804,0
4328,29536,0
7789,679,0
5123,9957,0
1584,4693,0
5188,29554,0
8902,21736,0
7963,30396,0
4699,29344,0
8094,72690,0
938,18361,0
7327,10341,0
1740,19778,0
6683,19274,0
7737,28179,0
6684,28794,0
7052,60520,0
5895,54447,0
2603,41066,0
4217,17810,1
4652,22277,0
7389,19123,0
5495,38878,0
1284,47311,0
1445,37548,0
1170,9902,0
7041,522,0
224,19538,0
8243,46071,0
1955,68929,0
1135,59708,1
8243,4954,0
8243,37286,0
4962,30344,0
971,32475,0
1403,69876,0
6043,28087,0
1302,70156,0
5757,12376,0
6940,39269,0
838,30058,0
6855,11728,0
2584,36373,1
8339,67003,0
2458,1567,0
7972,63777,0
5508,15772,0
7091,61849,0
5376,59203,1
3754,33161,0
5845,16442,0
7780,29187,0
6171,23863,0
6919,18079,0
6600,9390,1
8724,49298,0
6458,33935,0
6928,39232,0
8526,30424,0
585,47012,0
8141,25523,0
8094,73434,0
1855,29091,0
2028,65297,0
1885,36551,1
4609,22692,0
7489,6399,1
5635,50089,0
3183,9851,1
522,72158,0
5762,73408,0
8875,19194,0
3644,2299,0
1469,2238,0
4941,46606,0
8107,45943,0
979,24891,0
7740,21268,0
4625,13252,0
4814,48499,0
3557,40076,0
2154,7019,0
2707,63622,0
4161,33661,0
2712,54609,0
4492,11140,0
1485,67523,0
2821,10073,1
7926,8837,1
4255,36727,0
1857,33309,0
8243,2589,0
2289,22138,0
7437,37282,0
8940,29193,0
1500,36406,0
8909,64734,0
8353,44095,0
2943,7274,0
8979,3860,0
3921,41433,0
3492,29535,0
5861,39053,0
8501,11242,0
4307,52664,0
3083,17754,0
705,69578,0
1493,25867,0
2647,27626,0
7400,9926,0
7131,20418,0
2987,40241,0
7388,74463,0
2829,62577,0
1597,33967,0
4702,67738,0
6806,11730,0
3400,46305,0
5895,30041,0
4048,70860,0
2074,32977,0
947,28915,0
7823,35277,0
1975,62747,0
4941,34142,0
935,57488,0
4750,28749,0
4048,67882,0
4642,63891,0
4401,1109,0
6630,1324,0
3845,8029,0
2012,43977,0
5736,39657,0
1075,33815,0
3492,27272,0
5476,1405,0
3280,70863,0
6546,40859,0
835,66932,0
2792,32266,0
8783,69955,0
3926,1622,0
7608,20044,0
6633,41192,0
3754,45045,0
475,31547,1
93,30958,0
9000,61049,0
2806,41154,0
8428,31812,1
3889,59527,0
8115,56994,0
53,36942,0
1744,19151,0
3852,62996,1
3418,53351,0
414,59904,0
6638,67148,1
2036,12556,0
7301,13724,0
8189,47742,0
6530,32680,0
2877,29360,0
4823,55278,0
1745,6336,0
8721,18783,0
5613,22772,0
7365,27689,0
5230,26436,0
6458,8864,0
7882,54220,0
2705,61813,0
8411,64575,0
8266,56269,0
4167,22491,0
4189,9559,0
1702,24602,0
8362,65186,0
3931,64654,0
3874,63832,0
1201,23639,0
3721,9386,0
6188,16697,0
7262,47650,0
6854,60520,0
402,58490,0
247,71247,0
925,38356,1
979,34245,0
4822,57297,0
5009,16323,1
3789,43059,0
5330,42012,0
1302,58074,0
5138,22795,0
8286,65572,0
979,21836,0
4642,12263,0
2690,60881,0
5609,47188,0
5056,43623,1
4024,62712,0
956,54846,0
444,228,0
1616,7818,0
7679,52453,0
3066,51697,0
4540,26843,0
467,69163,0
1163,74375,0
5193,17287,0
3009,40493,0
1139,26285,0
8798,30157,0
7840,11539,0
7399,35726,0
1968,65174,0
3844,43617,0
349,67540,0
3763,16880,0
8968,6491,0
471,47426,0
4640,17350,0
847,48862,0
2844,14903,0
5881,44122,1
7271,53571,0
3512,15567,0
979,67543,0
2829,24470,0
8711,49,1
3492,25133,0
5694,42600,0
6026,32329,1
1016,17168,0
1008,56287,0
8362,52672,0
3961,16229,0
3649,59190,0
1226,19816,0
4563,27939,0
3756,28604,0
5181,12666,0
5038,21820,0
3782,992,0
3354,22792,1
3165,14467,0
4941,50965,0
8940,14903,1
5297,1216,0
1492,12684,0
5149,22814,0
6981,19122,0
7110,43629,0
7778,16088,0
6919,837,0
4692,56463,1
3435,35289,0
1636,34635,0
3923,31360,0
173,49638,0
4282,45879,0
10,67237,0
7693,67388,0
4589,71143,1
3046,13249,0
5210,15675,0
1339,60918,0
7190,28216,0
6304,19380,0
3710,13286,0
5276,44154,0
466,6759,0
8260,15412,0
2036,22237,0
4526,42733,0
3930,47989,0
1723,33792,0
4764,6426,0
5123,35626,0
4095,48122,0
2712,27797,0
5531,26315,0
7725,20132,1
6604,19842,0
6864,3576,0
1528,31061,0
6520,33151,1
3801,40227,0
2956,59205,0
8651,10926,0
1795,32943,0
5225,74519,0
7226,60450,0
7936,69879,0
6260,45137,0
482,59123,0
8342,3316,0
1885,36488,0
488,30371,0
3764,8850,0
7558,6481,0
3562,55373,0
8776,57819,0
3848,16769,0
7024,64057,0
7817,6970,0
7817,38452,0
6188,2188,0
240,56838,0
8244,69072,0
1857,70229,0
7439,69514,0
2962,44248,0
6081,44300,0
7686,6534,0
8115,9373,0
309,17342,0
2371,13788,0
4007,63696,0
2810,44033,0
4356,47125,0
1651,27477,0
5483,44842,0
4387,34026,0
6759,16373,0
4192,21215,0
2130,52833,0
1921,60233,1
1963,5601,0
410,66819,0
5358,18123,0
1008,68660,0
5874,28647,0
7290,70616,0
2483,34401,0
1190,31314,0
4913,37976,0
301,9121,0
4299,18494,0
8243,54119,0
610,43597,0
7828,60255,0
4218,7024,0
3095,72634,0
7823,58419,0
3060,57819,0
224,45712,0
5478,67540,0
6806,53367,0
7892,18236,0
1613,7066,0
1149,39203,1
8861,62008,0
1634,19394,0
5268,64118,0
1001,3542,0
7365,21546,0
5057,18763,0
2018,38141,0
1907,21445,0
4046,42863,0
6320,62701,0
5551,20041,0
6919,46289,0
333,68485,0
4566,34795,0
5170,23131,0
7213,50129,0
522,44964,0
1451,64401,0
1857,7822,0
8545,9104,0
4192,13947,0
5909,62525,1
4356,560,0
1135,31935,0
3977,53515,0
3953,15366,0
4139,37531,1
7973,49505,0
5928,45655,0
1697,30425,0
5123,22850,0
5845,49110,0
6881,51066,0
3071,43041,0
4384,63431,0
1313,45428,0
4484,24741,0
3845,56508,0
8918,38516,0
3679,10059,0
6241,2557,0
7885,37178,0
3012,59936,0
2206,62753,0
6431,51389,1
3849,55140,0
2995,421,0
5738,35641,0
1721,38446,0
5715,21016,0
1142,51329,0
2922,180,0
8426,63777,0
7569,2978,0
8472,55638,0
4553,58024,0
8563,29532,0
1949,26409,1
2773,10654,0
3890,45045,0
795,1107,0
5092,12804,0
6279,58129,0
1804,35939,0
524,42643,0
5729,36718,0
5626,18236,0
5622,61048,0
4245,60643,0
2028,20299,0
1238,41218,0
4732,12172,0
3711,44967,0
2690,42874,0
3938,19757,0
6128,6496,0
1638,37135,0
249,18564,0
4517,3327,0
6632,55898,0
249,30543,0
6135,47528,0
7673,59746,0
3885,45898,0
368,64317,0
3849,49195,0
1256,69498,0
79,6057,0
7543,12896,0
5042,24484,0
2810,12577,0
3854,49669,0
4816,56750,0
1721,12482,1
3593,22100,0
7,33171,0
3046,53119,0
4941,53482,0
1818,64630,0
8742,43750,0
7597,67778,0
7683,35268,0
5626,56126,1
6681,48609,0
8722,29509,0
5834,59748,0
1134,42269,0
6128,722,0
2543,1313,0
1721,8667,1
165,17096,0
6297,8682,0
7700,27627,0
1102,2942,0
4297,68964,0
1106,4582,0
1291,52699,1
522,62015,0
2678,70803,0
1090,26993,0
7963,2170,0
5531,54231,0
7003,34985,0
912,8850,0
4356,31245,0
2214,2206,0
87,34774,0
4829,45945,0
3264,13129,0
352,52191,0
2829,22608,0
4292,30312,0
2483,17744,0
1718,6970,0
1463,25177,0
5859,16116,0
6585,54913,0
8094,74654,0
936,2841,0
5253,9033,0
1084,72077,0
8942,6024,0
1090,1155,0
7297,41554,0
4144,44038,0
2053,9856,0
8440,12319,0
8983,7868,0
5320,64491,0
8077,3173,0
7334,59082,0
58,18409,1
2897,7411,0
7250,24376,0
3977,35167,0
762,50310,0
4125,9688,0
6034,12742,0
8333,49184,0
5944,58250,0
5819,51986,0
3329,51139,0
729,32895,0
5972,67358,0
8927,29838,0
6662,63371,1
1798,50147,0
4554,24224,0
5320,13955,0
4824,43931,0
3279,19001,0
8441,13141,0
6668,54013,0
7958,46343,0
232,19055,0
7990,34661,0
2781,68104,0
11,36251,0
7229,47243,0
3836,42529,0
6530,65631,0
141,6584,0
7207,59578,0
1490,46006,0
3430,1309,0
331,22011,0
4699,36538,0
6575,36456,0
471,15456,0
3414,14457,1
3121,14124,0
6347,62167,0
5075,58728,0
4249,53387,0
7725,34293,0
4377,16956,0
2921,49455,0
7239,14405,0
7623,58510,0
2792,60468,0
5044,64482,0
835,31554,0
2592,55175,0
3102,29527,0
2648,16486,0
522,1367,0
4931,53121,0
1990,71004,0
912,17123,0
3494,4107,0
3040,63743,1
8418,47185,0
3432,30871,1
2516,64571,0
3076,38860,0
6953,10351,0
3532,38290,0
3125,5071,0
1330,68674,0
8488,38785,0
3905,28672,0
5247,29216,0
6766,14721,0
5163,36807,0
6817,14796,0
5314,64571,0
8884,58057,0
2674,37227,0
906,46845,0
6981,40937,0
2956,16827,0
8682,19740,0
726,54055,0
4726,55461,0
1135,32167,0
6246,1108,0
1238,10496,0
1781,26786,0
3310,64422,0
1439,71012,0
6431,36180,1
4330,57563,0
8889,19311,0
2605,25180,0
3924,57437,0
3818,21968,0
1412,59010,0
6614,41626,0
4258,65403,0
3650,60137,0
4816,55162,0
7990,65417,0
3397,35357,0
7490,56590,0
5623,64795,0
7487,30437,0
5096,36956,0
3137,10000,0
649,13809,0
3769,70532,0
2183,68904,0
6347,34303,0
4282,38161,0
4622,37471,0
8243,4880,0
5895,5703,1
5834,1409,0
7676,55858,0
498,57230,0
5369,5771,0
7730,53288,0
1465,4402,0
5828,50706,0
1955,39219,0
4996,1501,1
2036,53826,0
1590,55752,0
8761,62891,0
6001,51389,1
1401,2499,0
912,21180,0
5834,18916,0
5530,8840,0
1220,23624,0
1924,13087,0
8402,51506,0
1651,60474,1
4059,55726,0
1035,19526,0
1546,2807,0
6211,18379,0
466,36679,0
3953,37962,0
1149,45501,0
2647,4556,0
8968,57927,0
3728,55004,0
8243,48058,0
3848,830,0
1127,41207,0
4273,42414,0
8734,25212,0
7712,38949,0
7094,55060,0
6356,30807,0
585,60680,0
5863,34274,0
1434,1463,0
7337,54513,0
618,55720,0
3606,51227,0
7161,41280,0
8094,72875,0
8322,3775,0
2677,44981,0
8703,50669,0
5747,25899,0
3210,29252,0
7177,12789,0
883,35106,0
1925,49539,0
5328,21351,0
5578,56066,0
6078,44389,1
3066,22074,0
4497,52382,0
2206,71527,0
5375,57385,0
6538,25000,0
867,43188,0
7014,35052,0
6753,22408,0
6622,55274,0
6554,40854,0
5038,5496,0
7193,62412,0
4316,21195,0
1305,15636,0
8192,894,0
2126,60014,0
5739,44738,1
2603,34939,0
3002,70741,0
2800,39597,0
1831,15941,0
7487,34579,0
3213,23077,0
9282,4090,0
4732,55287,0
4496,30277,0
4686,65859,0
5237,42016,0
8919,58129,0
630,21997,0
3048,28760,0
1646,65986,0
1741,62039,0
2206,26583,0
5157,1459,0
6931,71246,1
783,6658,0
7042,33852,0
4801,54548,0
2039,12300,0
3649,30115,0
4269,72790,0
8633,49187,0
7263,19321,0
2035,25404,0
8510,804,0
8441,63157,0
2365,14801,0
6368,20619,0
2888,8490,0
4870,28992,0
120,44256,0
5092,16490,0
5943,17432,1
1017,54116,0
7936,32328,0
2096,10932,0
1102,40213,0
5661,20730,0
8307,70533,0
2362,69897,0
8342,35039,0
2782,31880,1
4255,26924,0
7609,96,0
2088,63781,0
7945,51371,0
6530,13947,0
1861,68464,0
3125,32922,1
2435,49921,0
2214,26670,0
3157,41752,0
1759,31008,0
1643,70692,0
200,41780,0
4623,33700,0
4783,8460,0
66,49697,0
7656,54953,0
6153,28932,1
6887,29538,0
2183,42723,1
6990,38277,0
4015,66796,1
5947,2066,0
8164,27622,0
2053,47589,0
1616,6630,0
3400,47419,0
5514,9082,0
1445,44656,0
1008,12774,0
1039,23431,0
6953,6778,0
3093,23387,0
727,69216,0
2130,39987,0
8914,48350,0
5551,37992,0
6337,24091,0
2609,38385,0
2467,69060,0
4745,36772,0
8032,70036,0
3083,71125,0
1718,52264,0
87,2983,0
4567,45219,0
1292,48862,0
5944,1924,0
1283,16987,0
979,49732,0
5863,57567,0
1163,2139,0
5736,12773,0
1613,33108,0
1388,48216,0
2097,12193,0
7526,9072,0
2214,39135,0
5712,58365,0
7793,22479,0
5834,11215,0
5092,67598,0
8968,50097,0
1729,25826,0
630,28512,0
619,65086,0
8914,43392,0
1008,27416,0
7003,68460,0
3109,32778,0
1584,5435,0
5635,5824,0
639,2765,1
6521,27365,0
4485,5341,1
4553,40799,0
5762,11398,0
5762,15953,0
147,41289,0
796,70249,0
2396,54508,0
1947,70370,0
1858,4856,0
5983,11626,0
1869,6470,0
2371,1022,0
3702,5537,0
6212,44863,0
5495,38626,0
4125,9235,0
5465,6324,0
8734,70637,0
8243,46874,0
259,63494,0
2997,50340,0
6018,2067,0
1597,11530,0
1184,29207,0
3339,1204,0
4935,66218,1
4485,17330,0
796,8984,0
3497,18381,0
8035,30918,0
8002,47125,0
6240,27399,0
8426,19081,0
7388,73086,0
3643,55259,1
6825,15809,0
1492,64472,0
5642,68610,0
5478,25743,0
8547,358,0
7860,69358,0
7828,29596,0
5990,23256,0
7143,58510,1
5306,51559,0
2320,37072,0
2616,70888,0
4101,18034,0
7823,41612,0
2654,21274,0
881,51713,1
3447,48742,0
7673,48745,0
1938,63404,0
5493,40790,0
5082,58736,0
5157,14522,0
1630,56488,0
4290,69329,0
4941,258,0
7211,67473,0
6061,48148,0
7245,49311,0
528,7115,0
741,46762,0
3835,66248,0
2025,31838,0
5148,11028,0
2410,29945,0
3212,50327,0
8088,54431,0
4913,17098,0
5123,18410,0
5402,51768,1
7014,58227,0
5151,67738,0
4269,72199,0
7143,57962,0
3539,63214,0
4922,35987,1
2410,30015,0
1003,18752,0
5903,38220,0
5918,9856,0
7014,24130,0
3084,32507,0
535,67317,0
3379,16100,1
400,52697,0
4816,36474,0
4352,3203,0
7305,44154,0
2969,21098,0
1702,50523,0
8791,43636,0
1510,36571,0
6943,56831,0
4255,11143,0
6368,47230,0
8342,45297,0
6794,57412,1
921,33070,0
141,37236,0
7876,70009,0
1757,62122,0
8441,49576,0
912,49809,0
8294,28252,0
3977,7818,0
4902,51920,0
6043,22347,0
124,31851,0
2735,62114,0
238,25784,0
187,45863,0
2468,8272,0
8428,35107,1
3279,236,0
2175,60029,0
3040,64013,1
4306,34201,0
5149,28716,0
5545,57189,0
6021,50868,0
5123,32612,0
862,40100,0
7463,45381,0
488,31850,0
7615,40424,0
7819,42863,0
1135,55373,0
1231,49295,0
3992,5292,0
981,50884,0
5186,32026,0
3492,40558,0
6003,27613,0
7963,48091,0
3188,67333,0
8300,43128,0
3816,56066,0
351,22352,0
1238,17776,0
8300,63006,0
7200,43741,1
3933,6183,0
5190,54304,0
984,41404,0
971,63351,0
8416,63119,0
8124,70312,0
2688,16037,0
4103,32475,0
557,28888,0
1038,64236,0
1831,24744,1
4949,48187,0
7190,62627,0
2712,46700,0
2392,16291,0
7725,68273,0
5116,63692,0
1636,22917,0
2214,37350,0
7540,63689,0
2231,48801,0
6393,46298,0
8441,62877,0
3735,29665,0
6953,55869,0
5797,24118,0
7823,36833,0
2714,53913,1
5378,40432,0
6678,3723,0
1643,70633,0
8141,23116,0
8909,31747,0
925,66810,0
8243,2192,0
4694,11570,0
5402,30484,0
6943,28613,0
5426,71178,0
3114,70660,0
6171,7600,0
1130,3932,0
1037,57563,0
3439,66918,0
5268,21173,0
6188,46600,0
6608,61866,0
6681,18064,0
8709,69557,0
4788,53280,0
1302,5622,1
4850,49241,0
6335,51100,0
6343,44655,0
